sex,age,avg_income,avg_spend,avg_debt,avg_debt_credit,avg_credit_rat,vehicle_own_rat
2,39,36498000,5890430,26595432,12382673,4,0
1,99,23448000,693643,16178884,13678884,4,0
2,74,28187000,1170273,870000,870000,3,0
2,34,27859000,6932153,40754360,15581640,4,0
1,29,28750000,3257638,44393863,10490135,4,0.081081
1,34,33306000,4748103,38137139,16321495,4,0.041667
1,59,47315000,4287013,89347813,29091737,4,0.142857
2,44,31316000,5168782,29848207,23375974,3,0.066667
2,29,25273000,5332838,36117321,13545064,4,0.090909
2,64,25557000,2114462,139477278,60923820,3,0.029412
1,44,40510000,4605832,85626504,19572153,5,0.102273
2,64,26468000,2471266,110393562,18806541,4,0.009346
1,29,28081000,3429738,20443006,12538083,5,0.145161
1,64,33303000,3027055,61901597,14900749,4,0.030303
1,69,49650000,2824684,119600166,33552095,4,0.052632
2,69,25146000,1876024,174992734,12691451,3,0.021053
2,24,22500000,2188547,8922496,8922496,4,0
2,29,24465000,3322393,33431483,12067599,4,0
1,74,39710000,2464204,229497607,13554296,3,0
1,34,33943000,5227367,28803098,22046973,5,0.129032
2,99,22584000,40523,183700498,32641983,4,0
1,59,56946000,6333661,240236318,36123659,4,0.063063
2,74,20329000,1471920,58238969,6896841,3,0
2,59,31326000,3729754,74862366,18191919,3,0.02459
1,79,29333000,1032358,26126773,11154710,3,0.037037
1,39,36953000,6034188,81712753,21741659,4,0.114286
2,34,29205000,4753188,52484554,9825902,4,0.074074
2,79,21250000,483711,50772231,3388924,4,0
2,54,32196000,5582435,77004143,24516872,4,0.042735
2,39,30626000,7620885,44566396,16176334,4,0.08
1,99,35023000,953076,441525516,0,3,0
1,49,41051000,7402503,97394148,24955712,5,0.048544
1,54,60769000,5322172,101302593,25608384,4,0.061856
2,49,33743000,5141505,84558524,15859897,4,0.040816
1,24,22937000,1738329,54665564,3652916,4,0.022989
2,44,32206000,6084924,64683752,18637138,4,0.071429
1,59,92147000,9263751,198041686,57931118,3,0.05
1,99,37800000,2262649,650548519,4260649,2,0
2,34,35332000,8595417,50772507,17812192,3,0.016949
1,39,61900000,11155189,172297964,32011084,4,0.162791
1,34,40643000,6688171,90052960,38343043,4,0.101449
1,64,58991000,6268800,195491075,25954893,2,0.090909
2,49,46674000,8750858,135050846,28376278,3,0.038961
2,79,43350000,1072224,366658506,11774000,3,0
2,39,44550000,8936709,83191164,25651238,3,0.031579
1,29,28981000,3045556,77218278,19013326,4,0.06
2,54,46538000,8316916,260545201,30228084,3,0.033613
2,24,22069000,2174903,13358607,11511455,4,0
2,74,40661000,3724478,72391451,8005492,2,0.043478
2,69,28271000,2682724,91067355,16933158,3,0
1,74,37503000,2812282,119414559,21129148,3,0
1,69,67459000,6139473,96291846,45162466,2,0.103448
1,24,23263000,2290950,14155946,13557816,4,0.014599
2,64,34098000,4007835,112550744,12633092,3,0
2,59,42390000,6418500,281675719,31095830,2,0.041667
1,54,80620000,11086899,256834090,47024686,3,0.09009
1,49,84857000,10327487,229755294,59845266,3,0.044776
1,79,36224000,2095086,73963530,25001360,3,0.076923
2,29,28077000,4347316,79502634,16549479,4,0.041096
2,99,0,187476,205824255,0,3,0
1,44,67662000,9787083,131156071,62140258,4,0.078947
2,44,45976000,12301728,135775056,26241673,3,0.06
1,29,27556000,4226619,30434819,16377884,5,0.15625
2,54,28905000,3341082,57800799,15094572,5,0.030928
2,34,28166000,6280062,21452170,15632710,5,0.05
1,69,34809000,2309237,56933236,18947239,4,0.044444
2,59,28678000,2781415,82985557,18688603,5,0.032
1,44,40156000,6398602,108508555,19873856,5,0.076923
2,44,34938000,4132251,28243642,11626833,4,0
1,24,22125000,1917072,22073163,9462047,4,0
1,99,24801000,517547,19948188,18297282,3,0
2,74,31209000,1081132,72591942,46962920,4,0
1,64,34626000,2113397,738448587,19556940,5,0.055556
1,49,39820000,4595646,187960238,36950805,5,0.033333
2,99,30992000,104615,205799426,11298566,4,0
1,54,82656000,3600677,128043036,23884322,5,0.069444
2,29,23800000,5021825,30549972,22959528,4,0.074074
1,59,38922000,2985168,93629834,21179689,5,0.061728
2,79,25900000,1186733,270996536,0,4,0
1,39,38033000,4873484,92861216,17626861,5,0.086957
2,39,31519000,4297392,35098068,21668047,4,0.076923
1,74,29668000,2037437,55403037,19417179,3,0
2,64,29065000,3488537,99884283,17104758,4,0.017094
1,34,33043000,4202450,20010176,14119586,5,0.083333
2,69,27595000,2326517,54489285,17374198,4,0.013514
1,79,29250000,1292296,94583243,21755905,3,0.041667
2,24,21267000,2276561,8051432,8976671,5,0.027778
2,49,33676000,5471531,99897588,22757063,5,0.026667
2,34,32172000,5580868,21101316,8642163,2,0
2,54,26842000,7165096,18323435,16289931,4,0
1,49,49647000,7433303,119403540,30508008,4,0.0625
1,69,31500000,883162,26137133,5841071,4,0.125
1,44,38716000,6522754,48380065,20330595,5,0.315789
1,34,35304000,6340893,38491308,28049365,4,0.047619
2,69,32000000,4421564,63922800,9501326,3,0.125
1,59,39254000,6285981,45799324,20185442,5,0.060606
1,24,22865000,2245423,8500000,2500000,5,0
2,39,31677000,4824221,77975182,17040454,4,0.125
2,44,35464000,8031410,22423121,13304674,4,0.142857
1,64,31994000,3662449,117770007,7949216,3,0.034483
2,49,39446000,5585371,114941902,18894082,3,0.074074
2,29,24522000,4465118,38746015,9258170,4,0.076923
1,29,28191000,5306292,19827146,18605310,3,0.105263
1,39,37392000,6430026,46999388,19114869,4,0.043478
2,59,26996000,3350622,34611850,14691515,4,0
2,99,24000000,234568,132195000,0,4,0
2,64,24097000,5902191,23714765,12355093,3,0
2,24,21025000,1831252,18841718,28083435,4,0
1,54,44173000,8171584,281249372,25467037,5,0.028571
1,74,36535000,2932709,91058879,23695554,2,0
1,54,44019000,6331612,94301136,29506767,4,0.047059
1,79,25072000,1256193,227769957,52950874,3,0
2,69,21929000,1188600,36434731,10149017,4,0.033333
1,74,25836000,2375133,42699604,35495357,2,0
1,64,32337000,3825032,114125120,19747196,3,0.017241
2,39,31812000,5302604,52451347,24343920,3,0.066667
2,29,26628000,4229035,21055446,11709276,3,0.06
1,69,52015000,2828416,87863484,31595082,3,0
2,34,28555000,4971006,17836140,10205161,3,0
1,34,33980000,4821986,44427520,19131740,4,0.12963
2,24,20920000,2603545,11822876,11822876,4,0.012987
2,54,31650000,4351198,73162663,16422055,3,0.044776
2,99,25000000,81619,0,0,3,0
2,49,33351000,6777046,56089754,19666652,3,0.009804
1,99,28600000,425889,7341583,11500000,3,0
1,39,38983000,6351980,76561349,41358029,4,0.107143
2,64,25302000,2225334,34845107,6263632,3,0
1,24,23700000,1814983,76498111,2119704,4,0
1,49,44909000,7062139,73716283,27242257,4,0.07767
2,79,32500000,390546,13757198,13757198,4,0.043478
2,44,32664000,6249452,49739852,18489266,3,0.068493
1,44,41979000,11647718,91860770,30266024,4,0.128571
1,59,44691000,6556078,76114076,16019881,3,0.063492
2,59,27864000,3596890,91315949,15727210,3,0
1,29,27743000,3956029,95756941,11286812,5,0.086207
2,74,21200000,832373,40779639,5146207,4,0
2,49,31637000,4890223,123448662,19129417,4,0.046512
1,74,31101000,2199581,51685322,13659370,3,0
2,79,23500000,628680,6450121,1411764,4,0.038462
2,34,27842000,4968121,18306821,15975521,4,0.04
2,64,26650000,3658492,47480866,10102300,4,0.016949
2,29,25652000,5781654,9834167,10056794,4,0.026316
1,64,32838000,2872895,55881046,14215887,4,0.019608
2,59,29822000,3830935,68202660,22218114,4,0.061224
2,54,28702000,4430617,22181968,9837218,4,0.034483
2,74,19375000,1582007,15104119,3116050,3,0
2,44,36519000,8126995,53708487,22865190,5,0.071429
1,24,24400000,2253865,5829897,5974162,5,0
1,79,29888000,1533657,242081191,25000000,4,0
2,99,22667000,51527,14364642,0,4,0
1,99,31325000,676621,125418128,16900308,3,0
1,54,57369000,4358545,134974697,24116955,4,0.05
1,44,41664000,5404187,46571253,23145510,5,0.016667
1,39,36261000,4836892,44738826,18801698,5,0.089286
1,29,27551000,3513428,19208912,14772579,4,0.021739
2,24,20706000,2648707,6048355,5574442,4,0
2,69,26935000,1982864,570415038,20490331,4,0
1,69,34038000,2126310,92862768,12310711,3,0.1
1,59,43310000,4439649,117596577,43897420,5,0.068182
1,34,32903000,4533900,62189158,19876820,4,0.052632
2,39,30125000,4569320,26949088,17668159,4,0.038462
1,49,42932000,4829860,58915642,24126800,5,0.038462
2,99,25264000,132306,41115630,27615630,4,0
2,44,33176000,7337267,44711199,24723824,4,0.066667
1,79,28000000,1042094,87279637,26202078,3,0
2,54,30000000,2462315,64353151,7512939,4,0.111111
2,64,27818000,3155124,70198536,20733693,3,0.0625
2,79,25500000,147451,5935225,935225,4,0
1,49,37857000,4139966,33284290,12545029,5,0.083333
2,69,106555000,1969654,692480000,36000000,4,0
2,49,34393000,3462702,49032614,20158450,4,0.066667
1,59,40989000,2659743,190985085,44565872,3,0
2,59,27600000,1452989,23319934,5235366,4,0
1,24,22333000,1199572,150000000,0,4,0
2,24,24000000,1981843,0,0,4,0
1,44,41223000,6222965,145445268,21741314,4,0.142857
1,54,111778000,6539569,446690843,37771302,4,0.086957
1,99,28010000,1066805,967495352,12000000,4,0
1,74,26000000,1626109,28193770,9987537,3,0
2,74,22420000,1999066,28674598,20341265,3,0
2,29,26250000,3442111,3000000,3000000,4,0
2,39,37571000,6911347,126045496,13503304,3,0.222222
1,64,33920000,4179888,83936739,8669034,4,0.066667
2,34,29800000,6766648,112892347,19080585,4,0
1,39,39373000,4972838,129112673,18863020,3,0.0625
1,29,26091000,3801694,10049489,11375671,5,0.076923
1,69,34650000,2102373,185931629,34017478,3,0
2,79,25300000,204252,37320302,26529256,4,0
2,99,21663000,48141,109431309,14000000,4,0
1,44,41043000,6640125,111204917,27215279,4,0.07
2,54,30710000,4982628,101737396,22984054,4,0.049505
1,59,42585000,4544110,130063617,30416804,5,0.038835
1,74,30800000,1648173,177353662,23655624,3,0
2,34,29908000,6027307,37888457,21821057,4,0.067797
2,24,21095000,2363524,11994135,10390802,4,0
1,54,44605000,8257319,127610974,27581884,4,0.055556
1,49,41969000,15025988,127695550,19689770,5,0.144144
2,69,24614000,1743545,128568921,12409396,4,0
2,59,31324000,3594073,161163223,20600335,4,0.044944
2,74,27552000,472371,46934500,20879611,4,0
2,39,30558000,6560954,66247169,19245602,4,0.067568
1,79,36940000,1278572,82548257,16824162,3,0
2,29,25867000,4777348,27604533,9152707,4,0.037037
2,44,31691000,6484797,73816488,22623425,4,0.057143
2,49,32725000,5852014,71408121,13988126,3,0.012346
1,24,24000000,1964504,11653430,7204128,5,0.022222
1,34,32042000,5088849,37082209,30475619,4,0.043478
2,64,34110000,2758814,158537353,23639212,3,0
1,29,28569000,3497953,13687067,12030467,4,0.032258
1,69,41091000,3011911,159152619,36042081,4,0.036364
1,39,37046000,5146342,48328675,22849389,5,0.125
1,99,33172000,269717,79684444,19714286,4,0
1,64,53560000,5020588,176247714,33857063,4,0.021739
1,49,37081000,5045210,59495151,23023856,4,0.071429
1,99,29483000,511928,49797248,13431047,4,0
2,49,33773000,5551499,59182896,24488604,3,0
2,34,28979000,4302784,78795157,15185139,4,0.035714
2,59,28673000,2847268,107270215,20547039,4,0.053571
2,54,30205000,3470536,55404157,17077061,3,0.071429
2,29,23823000,3420283,12612094,13149459,4,0.05
2,99,22000000,106196,46791000,1223000,4,0
1,24,23127000,2330149,7635488,10063443,4,0.02
1,69,37490000,4363420,63537745,12469490,3,0
2,64,24438000,2186505,87071380,23424218,4,0.027027
1,74,23177000,1215355,83748578,26632483,3,0
1,54,45633000,4787260,55263942,22830378,5,0.052632
2,79,24854000,219280,87197090,7971695,4,0
2,69,24298000,1225352,19658113,4534266,4,0.058824
1,34,32516000,3895460,45002291,12816516,4,0.1
1,44,39298000,4666698,115525671,36882994,5,0.02381
1,64,33725000,4991670,94495048,21683421,4,0.052632
2,44,32120000,5562243,38263557,13773108,4,0
1,79,32400000,825037,70534854,23666668,4,0
2,39,30820000,4089882,129330804,22845010,4,0.051282
1,59,43820000,5159661,116102819,30044634,4,0.052632
2,74,24625000,639137,31677281,20175281,4,0.032258
1,39,38925000,5103175,57719170,23310563,4,0.032258
2,24,22000000,3846648,20056068,8081068,4,0
1,29,31479000,4161067,41994598,12553766,5,0.097561
1,99,28250000,463634,15611245,0,3,0
2,44,31069000,4930746,28549080,21513278,4,0.065217
2,54,30638000,3827390,22357918,9248166,4,0.020833
1,49,40708000,4076768,97071818,14385454,5,0
2,64,28577000,3533876,76773070,25167089,3,0.075472
2,34,30413000,4492802,22465468,9405322,4,0.103448
2,99,23000000,556246,7499970,1499940,4,0
2,39,30886000,5712218,48217135,10979658,3,0
2,29,23949000,3910390,10754396,9563888,4,0.035714
2,49,31735000,3125384,48409360,14089056,5,0.078431
1,59,32947000,2090959,87618762,11133099,5,0.015152
2,59,28335000,2822544,37306075,15445013,4,0.037736
2,74,25308000,1475402,42436617,2436617,3,0
1,24,23338000,2084526,5741606,3355927,4,0
1,64,30945000,1737660,42918079,16657402,5,0.02381
1,74,31528000,1530155,38688611,12435784,3,0
1,44,37208000,6089333,83435054,24814675,5,0.1
1,34,35638000,3899877,24145181,11700395,4,0.064516
1,39,40529000,5540206,45150178,22181679,4,0.076923
1,29,29421000,4488643,13286228,15184613,4,0.075
2,79,22000000,1341895,25923837,12900448,4,0
1,54,38266000,3686598,45284825,22674471,5,0.052632
2,69,22074000,1710033,31508053,10117513,4,0
1,79,30167000,2258001,6551286,5217953,3,0
2,24,21400000,2272813,7153363,9930036,4,0
1,69,26875000,2807529,67152051,17556962,4,0
1,39,47103000,5467251,127927037,45441990,3,0.09375
2,64,30869000,3132366,166493199,10709381,4,0.032258
1,64,39434000,3953046,143218071,26783078,3,0.051282
1,99,32561000,208883,22178799,28083385,4,0
1,29,26917000,3776749,15557459,14661492,4,0.130435
1,79,41061000,1404098,39947653,21235689,3,0
1,54,42371000,4620692,187090831,23867940,4,0.053571
2,54,29351000,5981451,59598967,26270203,4,0.0625
1,44,42434000,4951320,97268861,31182505,5,0.066667
2,59,29806000,3766589,65352217,20183589,4,0.095238
1,34,34021000,5386406,38062749,17757702,4,0.095238
1,49,44879000,6531355,43988730,17714521,4,0
2,79,57754000,108774,341738867,23524996,4,0
2,29,26606000,3509480,27525532,26859524,4,0
2,49,30588000,4670505,36053558,18117707,3,0.032258
2,99,24250000,156877,13000000,0,4,0
1,69,42614000,3573273,118282438,27287935,3,0.085714
1,59,41140000,4313628,166142967,24883411,4,0.056338
2,34,27666000,3245411,46531816,10528308,4,0
1,74,55232000,3974726,220642213,30474875,3,0
2,44,30574000,3731896,18885241,18350701,4,0.032258
2,69,27733000,3644981,61939819,8899965,3,0
2,24,21875000,2017782,11653519,12351258,5,0
2,74,24278000,521286,68779717,13422146,4,0
2,39,31016000,8359145,79500471,17966585,4,0.1
1,24,22400000,1817292,17548831,15535498,4,0.054054
1,54,59334000,7740658,150167768,36263382,3,0.114286
1,24,24310000,1953323,71985378,13895120,4,0.035088
2,54,39484000,5733852,184386729,47467429,3,0.071429
2,74,28473000,729405,76202808,17503548,4,0
1,49,54470000,7217001,155159893,36553418,3,0.115646
2,64,32856000,4011228,166695171,48735138,3,0
2,79,27371000,465848,34444428,4404599,4,0
2,44,31542000,5586189,59015545,21009060,4,0.050633
1,69,40370000,3291628,130783198,28865214,3,0
1,74,34589000,2182206,54380335,23225186,4,0.020833
1,29,28689000,3788099,48036481,16552560,4,0.089286
1,39,38340000,5605924,71424354,22744036,4,0.075
2,29,26422000,4559100,15035057,8394105,3,0.044444
2,74,27857000,4562180,23969424,3591866,2,0
1,59,64502000,6986449,148137278,51886112,3,0.150943
1,64,56261000,4693327,346226372,52809047,3,0.019608
2,34,32403000,6361105,66920694,20966809,3,0.017094
2,24,22841000,1397151,62875000,7875000,4,0
2,64,31605000,3093268,182407073,32918926,4,0.035294
1,79,31154000,799545,74826534,12135614,4,0
2,29,26611000,4466349,17427054,17562862,4,0
1,74,44855000,3853223,211545453,25453554,2,0
1,39,45281000,7143723,117687717,35840005,3,0.045161
2,39,41335000,6356307,107951412,38459695,3,0.042105
2,39,33773000,6334701,47310618,20356712,4,0.028986
1,44,61288000,9770395,144326156,62210906,3,0.08125
1,44,42139000,6792427,139993846,29223351,4,0.123596
2,69,25889000,2801882,352481030,41342725,2,0
1,49,49739000,9661971,180232435,33460851,5,0.10274
1,29,31977000,3997588,70587162,20510770,4,0
2,24,22220000,2443130,6880526,7264441,4,0
1,24,22706000,1591363,6487008,5682706,4,0
1,54,57067000,5447869,171220050,26692109,4,0.045045
2,99,29143000,47657,173950000,0,4,0
2,54,31860000,4642911,61271116,15200844,4,0.04065
2,49,39502000,5040120,130715884,47450525,3,0.04717
1,79,49933000,4273556,348881869,63619436,2,0
1,69,47956000,2491178,223240598,39601778,4,0.079365
1,99,27904000,349045,33813656,20769670,4,0.029412
1,59,47799000,5905778,152354513,32346274,4,0.055556
1,64,40829000,4821600,121806179,29145342,4,0.057971
1,34,42000000,6571267,90997397,48489790,4,0.073171
2,49,33742000,5739858,90889126,27462862,4,0.078431
2,59,34749000,4988138,176347214,44151815,3,0.027027
2,69,26714000,2654560,28575779,8797527,4,0
2,34,29612000,6142492,33569008,28966853,4,0.055556
2,44,37275000,6138742,113417393,37154993,3,0.071823
2,59,32829000,3249333,108566329,22103603,4,0.048387
1,34,46048000,5831259,111135729,31020408,4,0.09434
1,44,42363000,7583492,107885658,26332896,5,0.2
1,64,46367000,2334243,167382256,29059118,4,0.025641
2,64,29557000,2666337,36588816,19675635,3,0.044444
1,24,21170000,1952801,5945743,5945743,4,0
1,69,45150000,2306695,111967612,20700438,4,0.025641
2,69,24066000,867620,63742635,8296003,4,0.029412
2,99,24600000,182709,72095776,1000000,4,0
2,79,20667000,219041,10333333,9000000,4,0
2,39,32707000,4679841,34900752,14082394,3,0.025641
2,29,25679000,6476869,34118714,17622149,4,0
1,79,31518000,907841,78215078,15795929,4,0
1,29,26887000,3392538,66400446,6703639,4,0.033333
1,99,29667000,406419,87411595,5189738,4,0
1,74,48628000,1189712,237647728,24043014,4,0
1,59,49099000,4502015,160754130,29141678,4,0.088889
1,54,45572000,4599307,118815968,24088650,4,0.095238
2,59,38598000,3046973,108622218,12168496,3,0
2,54,30020000,3700071,68902958,11150754,4,0
2,49,31500000,4344376,54230866,15905940,3,0
2,34,30568000,5404800,23877665,14410103,3,0.035714
1,39,36944000,5628656,44555607,21528060,5,0.090909
2,24,21499000,2670276,10645888,4849032,4,0
2,74,24885000,667419,54255944,18140921,4,0
1,34,31940000,4944953,49386933,17952458,4,0.0625
1,49,46357000,6220533,169204270,25898199,4,0.04918
2,44,32461000,6139705,38805411,26421516,4,0.075
2,64,29281000,2800147,96833074,26066616,4,0.03125
1,64,37651000,3626658,89968748,35517070,3,0.081081
2,59,25833000,4150720,434688942,14764432,4,0
1,24,21000000,1800128,36000000,12000000,4,0
2,44,40167000,2650423,205725214,3190429,2,0
2,74,25714000,829317,50100386,34779442,4,0
1,49,50259000,7481211,43751354,30962695,4,0.133333
1,44,48047000,9456461,144053117,25236257,4,0.055556
1,69,40291000,3875061,167166055,39019149,3,0
1,79,25810000,399184,141500000,33000000,3,0
1,79,36570000,1547736,55363877,29444109,4,0
1,54,67256000,4481156,103720790,29221412,4,0
1,99,34714000,265519,82041061,21249554,4,0
2,49,31571000,5476636,37548212,9606459,3,0
2,54,32545000,2834645,411149103,18742967,4,0.142857
1,54,43543000,6223976,174374419,31486981,5,0.071429
1,64,58658000,5507539,182686398,34280918,4,0.157895
2,39,32364000,4085345,59856580,20321368,4,0.0625
1,24,0,2278491,0,0,4,0
1,59,45729000,4058056,189173607,27520976,4,0.027027
1,29,27800000,2965666,10537336,2924672,5,0
1,69,42869000,1557236,101110119,30956680,3,0
1,99,60165000,229409,1323267464,39301167,4,0
1,49,46542000,4259788,220171390,35938600,5,0.133333
2,24,20667000,2994498,15475793,15475793,5,0
2,39,39302000,6991456,136417264,29741290,3,0.071429
2,29,25000000,3261721,3076017,3645280,4,0
2,49,29677000,4414813,78607852,21657049,4,0
1,44,41374000,4701896,147869263,47083273,6,0.1
2,99,28494000,83060,76384732,48666667,4,0
2,69,31362000,1854741,354294890,27888275,3,0
2,79,25143000,361553,163750000,0,4,0
2,44,28079000,5344224,137894299,21040965,6,0.066667
1,74,28250000,1422858,112376954,17651213,4,0
2,64,25054000,2281126,25053122,11056902,4,0
